Fx,Fy,Fz,Tx,Ty,Tz
-2.2890922631210047,5.079543581301652,-0.09966953435731218,-2.7819868086390414,-0.7667611517327245,1.1853720487645278
-2.3328873529079877,4.989620474136652,-0.0926689336319661,-2.7482660702603354,-0.7866417961257196,1.1317876237274371
-2.291185056490085,5.011888058813744,-0.06281712877604118,-2.7724745881282042,-0.7812700681417745,1.1612806975965473
-2.3441431580320056,4.969696215977886,-0.12506285638494208,-2.72078368106195,-0.7742488892455195,1.1152625750930232
-2.320601734657081,5.026817002014704,-0.09935417500888527,-2.754996658695333,-0.7763983689229089,1.1503651505957684
-2.3619603982007544,4.960250350133986,-0.09534205589434697,-2.7248226768248753,-0.7935386686712469,1.1009491676281835
-2.3337202258170797,5.0013620794921865,-0.10746385055909685,-2.740255738383788,-0.7823314527711581,1.1340644477327184
-2.38325396473934,4.964157221011023,-0.05279971705469011,-2.756153483460239,-0.8207457189008972,1.0942150453744655
-2.379402549216552,5.057036396359552,-0.02281542920268681,-2.8103221107110565,-0.8322302352088985,1.1310613969849534
-2.34877909201745,4.990978396491171,-0.11943471770971686,-2.728821065073543,-0.7813131961289993,1.1184150108779873
-2.307988802347824,5.055033660190256,-0.06161340932793907,-2.7857276024265674,-0.7883879879262767,1.1656112453575673
-2.4138799877297927,4.940882618286582,-0.016487688389536403,-2.756869363952155,-0.8448747179493835,1.0678726841135708
-2.3262951005722146,5.024222553101277,-0.07351055273259482,-2.7662054526953725,-0.790656189308411,1.1454318872519027
-2.409205721324044,4.996062184751697,-0.0026496751346238856,-2.7888618938252594,-0.8487863629870225,1.093003651115306
-2.2978743507414565,5.033351673741899,-0.051443414961868494,-2.781615118771406,-0.7864797236757166,1.163017628462921
-2.345704776391587,5.003503109703151,-0.08641976571468929,-2.750259433527202,-0.7940933306295791,1.1259940697202215
-2.3902997867188844,4.985011724547963,-0.07714048439548954,-2.7490683492603,-0.8129114722973682,1.0972536405399793
-2.3119458622587787,4.996790656019939,-0.09882189039794853,-2.7412837652971134,-0.7751811820899469,1.1421012929969059
-2.2786919982085356,5.018562230344415,-0.060512931207981846,-2.7721000559815785,-0.7782320645531199,1.169823560480804
-2.3436204809472185,4.939440662246791,-0.13050035177914288,-2.700173336144169,-0.7740812561423038,1.1043088639568426
-2.320272111603101,4.9846059791307376,-0.06959948759634838,-2.7552386742203097,-0.7924595373052155,1.1396134008446603
-2.2971896856780125,5.066313860846098,-0.08947896173804942,-2.7781044254517084,-0.776381991383417,1.1781305090397611
-2.4196949357515547,5.025830582493492,0.002625050935936457,-2.806802785170705,-0.8553888898570523,1.0970903082690182
-2.390554013379123,4.952973565050211,-0.07140379647011347,-2.734991454077701,-0.8158483888997539,1.0870560418399786
-2.303773493969437,5.021158282070632,-0.14272670435855062,-2.7296867120239092,-0.7546244897928993,1.155320525085599
-2.347298554442231,5.0236472096500515,-0.10582269160450397,-2.751395623584996,-0.7889511330028737,1.1351856200074355
-2.3408675108879105,5.017462482411019,-0.11142393578585885,-2.7472607285427695,-0.7831900996097924,1.1386920934896172
-2.365300893821128,5.008408270072647,-0.05751790803273954,-2.7734601639431893,-0.8146495290888017,1.1244814955061326
-2.299407096930462,4.97143969409837,-0.13220170426577754,-2.7179765725477747,-0.7595382341325577,1.1451788189319652
-2.36061691774353,4.989881541009668,-0.07325722357303044,-2.7550031632971113,-0.8045922642764355,1.1185145333940423
-2.376269975412555,5.010140474810338,-0.06276038497127934,-2.769493887899025,-0.8151460341312269,1.117548352252041
-2.3295248231615946,4.969909547292261,-0.07093393518806601,-2.749887418679481,-0.7949215670084799,1.1289713010890998
-2.304084077728779,4.95590167869822,-0.11510394451196604,-2.714664865234677,-0.7648410309284416,1.1336024970033185
-2.330835348686039,4.961319827117815,-0.08333385049976444,-2.7366466984264717,-0.7878902700924986,1.1220931317429896
-2.336489505393926,4.986164794787026,-0.1355624882947426,-2.7217868995877774,-0.7692597019393289,1.1288851348705435
-2.430064597628978,5.022625087447781,0.0012276180191604924,-2.808501464973562,-0.8618389796847116,1.099750052108622
-2.3573157201426795,4.976709883979563,-0.10941085646631765,-2.7312355906847254,-0.7914958325334673,1.118073675522673
-2.342289500856307,5.008392583628877,-0.10164905805929281,-2.7494234378213513,-0.7870085716627868,1.1357681411295464
-2.344558933662256,4.985397075161116,-0.12311411388181953,-2.728242502332371,-0.7775863073597494,1.1235380684399807
-2.367700677445297,5.033271836006304,-0.0728307353832775,-2.7765424914561354,-0.8074548668722693,1.1292724844820485
-2.3620020349170976,5.031428163439036,-0.03172208453384795,-2.7943094115195524,-0.8238118110785997,1.1350808351878285
-2.345181332120414,4.978208218745524,-0.11565877978698469,-2.730243272687771,-0.7810706577827753,1.1212223099167014
-2.316780438160567,4.988416604031149,-0.11055649249760857,-2.7344859701952773,-0.7731459637091385,1.1387811797364613
-2.3369219541950947,4.99134991570676,-0.0893236605573296,-2.747101702621278,-0.7906259553203732,1.1335609213424351
-2.342202913720882,4.949666703194836,-0.11952415958895529,-2.7138801123438356,-0.7794526375266261,1.118713026230913
-2.3271744737838986,4.963608454911028,-0.1429293563482827,-2.707902788174323,-0.7616748240756943,1.1225131588119437
-2.308808814953899,4.9958784566669445,-0.0720438554255865,-2.760644947326141,-0.7856717211578197,1.1510697208601175
-2.355215120673468,5.026475324712367,-0.01319104783962094,-2.8006919867876228,-0.8250444719300252,1.1349412773694507
-2.327443528859232,5.0201490616534645,-0.0858316474051023,-2.7610310802238174,-0.7865764215627156,1.148306182288083
-2.337094624619316,5.001609754863245,-0.10335133127978802,-2.7435858454242106,-0.7837167198956183,1.137293899474159
-2.334442824947012,5.007193329996159,-0.05306171026297596,-2.7714872344439416,-0.8003269169252768,1.1401839733872257
-2.335363558736066,4.955046183125944,-0.0824836531416061,-2.7364195193456213,-0.7892021427337234,1.120838106820707
-2.320937615735661,4.940059491588116,-0.07579319077190011,-2.7338452966499065,-0.7867913015956782,1.1230517981027481
-2.3782573038417314,4.991417425641671,-0.07279425325787026,-2.7578939038464787,-0.8120677933991033,1.1132637208898781
-2.3755636475287782,4.97631765620013,-0.0395612978572899,-2.76944463176379,-0.8246321251584585,1.1089725278659475
-2.3242508818280503,4.980166835367768,-0.10568067092977906,-2.7347621215934703,-0.7785362948418547,1.1346768390497024
-2.361001599097891,4.956206511606011,-0.05667657157989203,-2.750807349078239,-0.8104364451408018,1.107843235108012
-2.2870888816433275,4.970023027071824,-0.14098001493957657,-2.7162315114644273,-0.7503037205877582,1.1523918635150456
-2.3164440823618158,4.985324438200964,-0.1359402419175531,-2.7211437494883906,-0.7657139706430094,1.1405483291777119
-2.3544320091555933,5.020528318232654,-0.06898338918372954,-2.768533049621288,-0.8019145000428165,1.1298885401235976
-2.3375854279314088,5.053474176918583,-0.11438749935499526,-2.759969099761695,-0.7776681823726,1.1495167580703585
-2.3953558316687085,4.959849445804196,-0.021132083624820552,-2.7684814239931845,-0.8377548560702314,1.0882221375344756
-2.379646506379189,5.005686808691025,-0.0677127107327779,-2.7651090372110936,-0.8143622962365852,1.1164302649346038
-2.3076966794955767,5.0267039557462745,-0.10878634228288303,-2.7525940212948683,-0.7732631027380105,1.1630734737240371
-2.36525285134506,4.988627516431861,-0.026477601096633996,-2.7785293652613996,-0.8240629354815843,1.1184087144216708
-2.345896774255981,5.053174361664795,-0.059216427480796974,-2.790881833292232,-0.804387887308721,1.1554141674852731
-2.3369897036087384,4.99535218075092,-0.16337448371089075,-2.7116134268594068,-0.7614105413423439,1.1356051195168697
-2.3765651663622287,4.9554042029449645,-0.07672386757884236,-2.7394067043113477,-0.8113609207140982,1.0983656935405632
-2.3108332520567347,5.011942866117343,-0.04250577161071367,-2.781299399820957,-0.8000156294144656,1.1525842574939043
-2.311850560923009,4.972425003091605,-0.10766738015582217,-2.7305578269295703,-0.7747827306750945,1.1348490704543392
-2.3934077122773454,4.9747772937190815,-0.08495584552775165,-2.741609506400053,-0.8144193341333721,1.0933338925836296
-2.32430607120888,4.970868170380746,-0.11970044853765971,-2.7240609835468916,-0.7732045475534465,1.129721349195081
-2.3665997411190483,5.068619008738804,-0.04624471013729853,-2.8026912831263884,-0.8203994360318383,1.1464500509571034
-2.3754941597788815,4.97109555958742,-0.09595623060540615,-2.7365994383353573,-0.8016333523777561,1.103728534942743
-2.3295492230986588,5.075456541315817,-0.04353886052612921,-2.810662760362163,-0.8060112091861775,1.1682028438513907
-2.3621534926079195,5.014466827967604,-0.044627341881347427,-2.779775706652428,-0.8138770092314975,1.1236258120518166
-2.375844297195007,4.971098406747846,-0.11786911940482775,-2.7213409034942697,-0.7903780056273632,1.0983402055774711
-2.316551719089082,4.949453733659186,-0.16434073409750743,-2.6934508184860433,-0.7547394781547144,1.1242784225896365
-2.363563602396209,4.964971632349844,-0.08888053884490732,-2.7365553386049757,-0.7995643994137656,1.1033505468119422
-2.356056925839823,4.96379590566456,-0.09816117749062425,-2.7345246097004705,-0.7946371900521279,1.11180721165897
-2.399891474178734,4.922095842718677,-0.03585534405915819,-2.7465084810139575,-0.8355462207520017,1.0738055066578
-2.330731931280499,4.9218500174874755,-0.16029277104368345,-2.6868250820705,-0.7626520916720585,1.1121277351978232
-2.344376100286364,5.003603262772633,-0.08729426236488674,-2.7552901151137674,-0.7923090578298911,1.1316198650899105
-2.411261600449638,4.969020219698959,-0.05530780884185116,-2.754528801118289,-0.829511054808706,1.0836258809032757
-2.279119961435202,5.01485206386607,-0.0955269422364513,-2.7564647161797753,-0.765007647590791,1.1711102436311889
-2.3384188206778513,4.970946589676591,-0.10008059428192351,-2.735207849245679,-0.7851396842630519,1.123559632773675
-2.352068310923424,4.96420648787853,-0.10121219731867886,-2.7353032925897467,-0.7937393797663187,1.1180089669732358
-2.370967143640126,4.971263600703403,-0.08012903106892827,-2.745934655399077,-0.8065686669997354,1.1085061820825624
-2.344378007006078,4.95235454412668,-0.14321518363764701,-2.7072894437709563,-0.7739862469328191,1.1163695701914778
-2.3656729350782317,4.979298296049835,-0.05890059774085399,-2.7622702461072803,-0.8147705794025167,1.116704849426692
-2.3833937285627833,4.986265292989197,-0.06403523292878083,-2.7609473708341326,-0.8195675227451504,1.1069758099727023
-2.3926614196639213,5.016078182372296,-0.09676768047362383,-2.757061272126581,-0.81151692971139,1.1140933186605355
-2.4452913554171305,5.020808030705286,-0.025679149089419373,-2.7950763410236714,-0.8577487680163188,1.0870585550862017
-2.3546158995030773,5.014834219593613,-0.1015291217655458,-2.7533054265490926,-0.795081483000596,1.1318444289133596
-2.267906647728923,5.016537558869764,-0.1311271014286871,-2.7391837739734015,-0.746300684877894,1.1757709572152373
-2.3587910196699875,4.972911463223167,-0.08386014086723076,-2.745182185624337,-0.8032257930120316,1.1178855487897095
-2.322892659284223,5.017464838929808,-0.11626316567802364,-2.747927312284186,-0.7783430902259401,1.1543139862088945
-2.3192553642614597,4.969056937103295,-0.08598289446269508,-2.7420082187784467,-0.7867242100837617,1.1360375977353594
-2.334672463915343,5.056851574285776,-0.039546276417304516,-2.80161266745034,-0.8097004148597751,1.158224454367987
-2.382319390521162,4.983075277446135,-0.11501763040081608,-2.73124545021374,-0.7948246440175777,1.1057202664369914
-2.341993159054731,4.969957456081224,-0.10266197252743758,-2.7288667481751006,-0.7841430292619906,1.121145546122732
-2.3721781899885306,4.977950052763604,-0.05938959531346838,-2.7585872339926176,-0.8179791219304253,1.1101359089317449
-2.3216136864383987,4.935329955015446,-0.1731854962298816,-2.677642579278422,-0.7515082259509346,1.117399728218733
-2.3395449908980455,4.987821120013444,-0.10909439701473678,-2.7384020383384033,-0.7831117409784638,1.1303976630297092
-2.338199672110891,5.024674056463086,-0.0772931363667968,-2.77079828430787,-0.8000182397785749,1.1470297856697882
-2.346159328557071,5.016822822917269,-0.025590842706480876,-2.791948731456871,-0.8185788297902714,1.1381293260361172
-2.3259871910721097,4.968752251121065,-0.0751496601306999,-2.7457935256121186,-0.7940954058724391,1.1322783037121786
-2.3738942409734447,4.969511547532109,-0.08933059166041762,-2.7397990192666115,-0.8074109758493391,1.1085156636182365
-2.330429644858682,5.007893053640632,-0.05471880045299954,-2.7744161634876563,-0.8061167122227021,1.1456203143138701
-2.393742785634363,4.983457212786292,-0.027664213018989248,-2.7743871954576678,-0.8386317671769906,1.1014761697312756
-2.3595817577506155,4.97068811447175,-0.07474409242585472,-2.7455140684239967,-0.8051135954654276,1.1122185738591024
-2.3634759663131826,5.002019326991306,-0.03051007770066405,-2.779060443569048,-0.8223595665210784,1.121416274408762
-2.326020851825707,5.017109046126957,-0.036769294172413536,-2.782151191441035,-0.8052619894902956,1.1445052217832308
-2.3772353350285367,4.932554852908015,-0.15092881583726897,-2.6885448035773485,-0.7801584511651087,1.0861067973550196
-2.4199678451239746,4.940206333609365,-0.08259915285539499,-2.7268633919981693,-0.8247398012703051,1.0677818812015265
-2.3504299785893408,4.996396454367654,-0.06405244081733852,-2.7623086565742123,-0.8039878690877078,1.1262325757231715
-2.3264273498783132,4.95682745561311,-0.11794770407246685,-2.719460260820103,-0.775900963787016,1.127520802931123
-2.383952414878915,5.016927314734812,-0.012300292924271317,-2.8028582480188566,-0.842577669104211,1.1248862154514423
-2.251897827614584,5.046147407112816,-0.15167733225086355,-2.7427607643564915,-0.7367130849527969,1.199390871830678
-2.312306959416896,5.010037148833059,-0.10483118902671917,-2.7510793508059095,-0.7770049226917428,1.156684506562437
-2.4589458018749366,4.954318862670586,-0.04020241180186018,-2.7565903075573854,-0.8573547075920599,1.0608594673678058
-2.3302842498910312,5.000743087897458,-0.09504389904966931,-2.7496100632251763,-0.7883963129282935,1.1424566745063123
-2.3402159080221723,4.9362127813210925,-0.16221230880748438,-2.689608980961545,-0.7640829795105174,1.1138755582579294
-2.369573406334713,5.03259801116207,-0.053542527670521256,-2.7857964309531944,-0.8173368135717134,1.133634899949788
-2.393134032038055,4.925861572633923,-0.11060195187289334,-2.7102481524481785,-0.8001463676645286,1.0788099723266618
-2.352665929243949,4.986670034093159,-0.04934494162400871,-2.767216772730082,-0.8104176040612204,1.1240784391599044
-2.3931420101334173,5.008522378025471,-0.020720077474090604,-2.7917564228190535,-0.8398017677122236,1.1147868515460053
-2.3410804591088223,5.001654940834754,-0.02535563356869497,-2.7903213937831364,-0.8215823733664875,1.143421745313739
-2.3309885903302288,4.982272521002434,-0.11147522088786288,-2.7373402692875803,-0.7817213828468275,1.1384259375155812
-2.419240803547453,4.943846716906968,-0.06653860062370409,-2.7402416207457136,-0.8329741177042579,1.0760391435625933
-2.3766020778334767,4.945299411225536,-0.09802921905217987,-2.7259865254899722,-0.8053929963391219,1.0972492675773535
-2.3744931575748556,4.955877849917062,-0.11093787986208242,-2.7265494233300154,-0.80053201631504,1.1036826236811816
-2.3398834934249364,5.026071855198468,-0.05501610352166575,-2.784455961471622,-0.8076617664111859,1.1470742244774736
-2.345548943791271,4.953100795718466,-0.07183247071653343,-2.7442458143639055,-0.80240110062243,1.118929641697648
-2.3880067904625735,4.89906266268438,-0.1319249338167126,-2.689256738255686,-0.7896624417618046,1.0721439928202092
-2.3655852322312843,5.008419973914922,-0.08425399880742868,-2.758355209996565,-0.804028971489242,1.1276425652131286
-2.3741822480862007,4.974753387716994,-0.06399521572538286,-2.758983299044875,-0.8165222320812298,1.1145251754669019
-2.376453485071301,4.994925907660002,-0.10555103416998929,-2.7419079376141346,-0.7989576490178588,1.114669082528296
-2.3150078594310592,4.992955453568127,-0.11370613459665313,-2.737608202678489,-0.7683017564244163,1.1425463018272786
-2.329048621328551,5.02213423953148,-0.04544974171909322,-2.7875725636703055,-0.8029378857909375,1.1493400737464958
-2.3933188194265282,4.969567248776644,-0.10754506179560575,-2.7321045282152108,-0.8036879160243418,1.0966215166171098
-2.459805880879494,4.946862220491783,-0.0075273738379226796,-2.7733100056774576,-0.866665282277121,1.0541864794398175
-2.365232341937831,4.997514072936484,-0.10046882106538735,-2.747992721671656,-0.7976581982361042,1.1239237650929832
-2.386578324664004,5.050514587931999,-0.10217851140225925,-2.772493344949256,-0.8053197869199369,1.1332017294757817
-2.3962180987131827,5.025253443696575,-0.08449303165361971,-2.7666175644716215,-0.8110926029251402,1.1139622125591229
-2.3279223525020365,5.0383471123831445,-0.08551530798266715,-2.774369712578738,-0.7873692826488418,1.1559294344764803
-2.3580006579961705,5.073589012579651,-0.0818208808371198,-2.7893926271853293,-0.8001217135872977,1.1517751153891795
-2.368450706025709,5.027181853530762,-0.05360683543126615,-2.7846100739215514,-0.8196997905721293,1.1343879147036542
-2.3669096697486545,4.9799552988250815,-0.06326270179371146,-2.7572438563916353,-0.817415786502061,1.1190547919160927
-2.370092526777472,4.952237807150531,-0.10087816943305639,-2.7278495610148967,-0.8023111989748399,1.1043656951583136
-2.3379842678081046,4.987120481118413,-0.11533319509163065,-2.7313123565895143,-0.7819437660910833,1.133035487095465
-2.3705298796798226,5.024579745767119,-0.01885359806194481,-2.7974323799508065,-0.8326568521745641,1.1317161361219263
-2.309707011707007,4.992276978790607,-0.11909855862525959,-2.7379998219522674,-0.7702472373201638,1.1506902679111608
-2.352633945464726,5.064336620610607,0.03259204291094109,-2.8453058839777223,-0.8463714565651613,1.1580657898090587
-2.3933737152752057,4.980996949285758,-0.10251576108093857,-2.743330686204793,-0.8101637206211251,1.1079289255875067
-2.3665059578990135,4.955867487621948,-0.15167067585327926,-2.706462619161861,-0.7819923261165814,1.1091115332971273
-2.3014432763009456,4.978762302845619,-0.12907918851619282,-2.7273111341931866,-0.7658137384155818,1.152744493246129
-2.34928415526144,4.9684603208305695,-0.08266163118596814,-2.744811263448799,-0.8025030722487582,1.1241643560030323
-2.38631756112547,4.995529976405821,-0.07125041698469425,-2.7666657989535315,-0.820930296694096,1.118937625980047
-2.4500067543430855,4.971532634257193,-0.03163495700683261,-2.7703476358860843,-0.8574119967020121,1.071811284598535
-2.3529844053178652,5.039351542897702,-0.027103117458619597,-2.799410002561236,-0.8185202435755852,1.1434569142546507
-2.3364061462387293,4.989843051026446,-0.1066681032397836,-2.7383569875146376,-0.7808704150537892,1.131338278888348
-2.3564718939837856,4.997722574877262,-0.08470993550128014,-2.754858879839472,-0.8011859309184195,1.1286681724255632
-2.4117475888679167,4.954477962318263,-0.0646053738572232,-2.7466422441085343,-0.8304172677844253,1.0843949310312735
-2.2905327706616916,5.079078615783293,-0.07002163299408148,-2.7986220709936624,-0.7813347987162922,1.1920609389294505
-2.2934684757680297,5.014483199211328,-0.1107331169510018,-2.746559223324093,-0.7638878093585595,1.162973884840585
-2.3480076540701855,4.987406858305108,-0.10913209101224497,-2.7341745293174746,-0.785095694051562,1.122333981603948
